,G_per_game,GS_per_game,MP_per_game,FG_college,FGA_college,FG%_college,3P_college,3PA_college,3P%_college,2P_college,2PA_college,2P%_college,eFG%_college,FT_college,FTA_college,FT%_college,ORB_college,DRB_college,TRB_college,AST_college,STL_college,BLK_college,TOV_college,PF_college,PTS_college,PER_college,TS%_college,3PAr_college,FTr_college,PProd,ORB%_college,DRB%_college,TRB%_college,AST%_college,STL%_college,BLK%_college,TOV%_college,USG%_college,OWS_college,DWS_college,WS_college,WS/40,OBPM_college,DBPM_college,BPM_college,POS_college,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT,PER_nba,TS%_nba,3PAr_nba,FTr_nba,ORB%_nba,DRB%_nba,TRB%_nba,AST%_nba,STL%_nba,BLK%_nba,TOV%_nba,USG%_nba,OWS_nba,DWS_nba,WS_nba,WS/48,OBPM_nba,DBPM_nba,BPM_nba,VORP,GP,GS,MP,FG_nba,FGA_nba,FG%_nba,3P_nba,3PA_nba,3P%_nba,2P_nba,2PA_nba,2P%_nba,eFG%_nba,FT_nba,FTA_nba,FT%_nba,ORB_nba,DRB_nba,TRB_nba,AST_nba,STL_nba,BLK_nba,TOV_nba,PF_nba,PTS_nba
STNDVERT,-0.04378255437153912,-0.13480862736238514,0.03919279817452405,-0.03655818232382662,0.059970301255130844,-0.1729438639951744,0.11743561322385353,0.16126976980532284,-0.1714310020771896,-0.10622993745323962,-0.07519954160130987,-0.10190026521990675,-0.17775378519280902,0.11817466870005361,0.13241330366417348,0.07011847937103982,-0.1065042255973253,-0.19649399080533517,-0.17112296735237367,-0.06367641012214187,0.21180690341862193,-0.09835342558738873,-0.05243473652107462,-0.0059983480914323406,0.04655873275126047,-0.0860504298473646,-0.11503547027672428,0.14342550189681935,0.08511936558681796,-0.030655354538955338,-0.13686185322568514,-0.2301743507912324,-0.20912442534118472,-0.046904522871679635,0.2282897535857178,-0.10309202301100763,-0.15092925518151157,0.039312247089692776,-0.07028796827962633,-0.09574426327877057,-0.09509993142297196,-0.08969718498184553,-0.05677810382840866,0.026729461529358844,-0.02740882603998632,,-0.22615911968719787,-0.0947370071845965,0.13054074999714657,-0.19722430497617763,-0.117317047937798,-0.3639611122593063,-0.10689230617323674,-0.07902525602537551,1.0,0.8011439036820535,-0.21877835042999744,-0.11482190282407509,-0.4467799350976951,0.40528787945979394,,-0.10355374896727111,0.3004617634321476,0.21860373330609398,-0.008834466299708995,-0.0005236209999931896,-0.026285402600165205,0.16344631988067782,-0.024341918966640844,-0.18191827508799516,-0.1257295983052957,0.031428347659145865,-0.008113649382213314,-0.07385092960164874,0.026569020032955,0.06547928908835779,0.08314796735845113,0.015078498856722349,0.06971824167006388,-0.04991236725862478,0.029544752594606198,-0.07867809411611437,-0.012574230838861299,0.06455900342775335,0.04592287289632678,0.17814836749184867,0.19017254403103268,0.12372008264481847,0.1447283767163153,-0.017026678640906668,0.10467723375720896,0.12459206893307323,-0.03342442979931036,0.10272959684736484,0.12165274585042644,-0.0291975077133291,-0.04867532195974817,0.20999423007876397,0.21511960622195989,0.007447815266052642,0.01994202706440313,-0.05967152543412027,-0.033525093637038296,0.09399560648751519,0.11669110828698141,-0.03530441002205777,0.12697657956840291,0.012862413330147626,0.14971529108583806
LPVERT,0.0897428510704357,-0.06207758658732241,0.1073707825785026,-0.030762049707005128,0.11053338958966616,-0.3065554747705118,0.29862042337531164,0.32039785464133286,0.06704158569139873,-0.2166059957076407,-0.1609500527430832,-0.18703213661300097,-0.1806632679824389,0.09328128811910931,0.05003317548050272,0.19710418323643658,-0.2667808665870094,-0.2731690018239935,-0.2895689723319818,0.07164867557274411,0.16297970544731236,-0.32416164746920845,-0.05375295558649514,-0.14621616376414195,0.07760809109219984,-0.15171557530499824,-0.08740901547745203,0.33748141797190123,-0.049110827855017705,0.06246537511856187,-0.31616000893997903,-0.3361611085940291,-0.35356902955625213,0.08997271917088118,0.17736107301308437,-0.3321420373669952,-0.1888007601922208,0.0029625783219201333,0.039039517774189784,-0.1607122686559841,-0.03529852047050014,-0.0979400373759223,0.04142550784804001,-0.08229347593425854,-0.014775245696397038,,-0.4376181132614542,-0.3196021663938819,0.04239653863668722,-0.31866316454156285,-0.34957857030502243,-0.516767769513051,-0.25106900322975234,-0.1325107667319529,0.8011439036820535,1.0,-0.3309866403833064,-0.033960548918388685,-0.5380888638974737,0.27633017469262533,,-0.2051659117145627,0.010119953910766255,0.2013959694837287,-0.047562653619071874,-0.12243772652635765,0.12440743491669587,0.05337097449948829,-0.2593415093421579,-0.3656277836744323,-0.3411061977807866,0.17030177522315043,0.00124895884852589,-0.2840952163291259,-0.06837632884252096,0.231249420925852,0.05416612052817199,-0.07710479896508263,0.014033685322733658,-0.18741923681928896,0.09850944071768868,-0.21057281591266228,-0.014256732110924746,0.0814311232298321,0.02274401768714333,0.141373042817343,0.24724247598271923,0.2089483077863144,0.26554140909058643,-0.2096205494915099,0.24560590015332398,0.2780105043493029,0.10767137015373325,0.13829750695512927,0.18731042727641797,-0.18245125753793306,-0.20805710653344697,0.2891147253666824,0.2736880116432082,0.12278504095221332,-0.18794668890722993,-0.1636303439747395,-0.18150907880777448,0.20497199274938135,0.1433883791956587,-0.21449769864525248,0.21908863743130513,-0.08121656318339407,0.2472646285554847
LANE,-0.09089245893740211,0.035545986264707424,-0.0892025859165179,0.014473390503208625,-0.09016647246002056,0.24802659147740824,-0.17467142723126308,-0.18893935767702658,-0.2126634055333719,0.12472711433952138,0.06217814694715001,0.2048963685262441,0.17382659454222765,-0.05664486252616801,-0.06418713079192204,0.042096706737341456,0.2214055273305835,0.17521371355256085,0.20786186578418553,-0.19029911234058466,-0.0977101387780911,0.22239413417170353,-0.04391827309287044,0.17958125761165794,-0.049657839729132514,0.08893044702988157,0.15900179905206838,-0.21267259244362663,0.017898555332360223,-0.08188874135556752,0.25360722103460764,0.23842974348058155,0.2615532837371983,-0.22110612880591105,-0.11011690575905687,0.2429369546986145,0.0842157301915199,-0.06036613380587837,-0.0271498477507688,0.034738984353590116,-0.0024068283940188516,0.04968287466350542,-0.05799459936296219,0.022307420956919434,-0.03191772690037589,,0.27243181806066746,0.20205249255149435,-0.0203762702828469,-0.05645204542283878,0.3131430878309494,0.30968726404059227,0.2784441783137433,0.299672719041688,-0.21877835042999744,-0.3309866403833064,1.0,0.307684399231547,0.43525930463151363,-0.29567169098609264,,0.3395288887911401,0.16431645215517507,0.09173740487781477,-0.039848303124290926,0.10207329347202909,-0.05281953519753935,0.0013350312161481705,0.16145072409902564,0.2742368696557667,0.23949620561418133,-0.2847483066577858,-0.042849236265624584,0.2761865590761956,-0.06318039733082534,-0.22448308746681192,-0.03263113118804957,-0.030958337512996238,-0.03619265304506489,0.08579527175622385,-0.14175465467370832,0.13803934279252317,-0.05989286683230163,-0.06650231945252186,-0.09666191742720241,-0.1836538720713904,-0.25851372931463645,-0.20605617560488593,-0.24395367005514426,0.12573864607397972,-0.18725858606992576,-0.2019536336146295,-0.02127731508070721,-0.16304944192861925,-0.21122024839367343,0.1588447542908179,0.13867117534844242,-0.2251569283177948,-0.22534053521305697,-0.050483314109247494,0.1087789082271216,0.08895084315648874,0.10088885681777929,-0.3008692309006419,-0.15086781936876875,0.17486827747225592,-0.3009173564285616,-0.025570302251300157,-0.22114818656339058
SHUTTLE,-0.045570871195128405,-0.05799235513388841,-0.041857088650522165,-0.07874744693128731,-0.13539026961085654,0.09683487960177836,-0.14966608155701314,-0.1452386753767736,-0.06705197307371578,0.006517559233924656,-0.03280493594780352,0.08553100166939726,0.03018300866145988,-0.03720658840301132,-0.016821242524791766,-0.059435833730751626,0.08890221976077277,0.03090857267043569,0.05789816489636442,0.09338134023990824,0.08913411955361403,0.21054450683047932,0.03418351260083296,0.0385172375314583,-0.10076893960847874,0.12037794946980361,0.031129109514271325,-0.10554481131951547,0.08225046539745752,-0.05520936460991475,0.10861782495988216,0.061395056875731935,0.08880825110635078,0.12110896890955199,0.1181915700354306,0.2364792713811301,0.15278083274667775,-0.06434999358435795,0.0041846418222171045,0.1302381175975111,0.05653875344175492,0.11139881889763448,-0.0071184391476607255,0.18628942311023816,0.09712020344217571,,0.11211373040018492,0.16237924648781496,0.11119881624923514,0.05499405542139842,0.15723579860853923,0.13324051179063862,-0.0009318504262666194,0.023744478398881247,-0.11482190282407509,-0.033960548918388685,0.307684399231547,1.0,0.1516688376291873,-0.08041248941120868,,0.021700182252050525,0.05898607069336791,0.11855239020495249,0.025378392956140954,-0.03393841758982786,-0.18742817425662708,0.13351797266195772,0.15365827536039794,0.1375849685213261,0.14758273455209409,0.029843962358874113,0.08680318255552945,0.21150780055783608,0.15287484532804513,-0.07550775809018911,-0.04746136404026467,0.04588745655898589,-0.01945085612125492,0.05992153756042204,-0.14079714188474202,0.20460010531209874,-0.02634953208195789,-0.028038888098063253,-0.16105823923821425,-0.02612324908539431,-0.09020900556578294,-0.09557131344972165,-0.11381791814808899,0.05624402013804167,-0.2951671403932824,-0.272729484805788,-0.07580656546198411,0.027629575433426735,0.022992991151405077,0.04306327415153005,-0.09149197865356891,0.02932903988752935,0.040713476653103826,-0.06333000584114339,0.12690299998711047,0.055827598221015164,0.079922576689481,-0.012327090981945775,0.054043186979370474,0.1865382070429291,0.00216052964178343,0.13514705004568256,-0.10494974213650284
SPRINT,-0.23971899120563162,-0.11363529404327978,-0.18698608529315236,0.007161175986182799,-0.13804057150564697,0.315894047067731,-0.25053932541016816,-0.28082197328906655,-0.001485515004322796,0.16409445259601388,0.08941855207013885,0.22961227928150846,0.24276752036277152,-0.12029510283051145,-0.11422754902848678,-0.1083512279352304,0.2200367605886991,0.1940970008667951,0.21875048690454263,-0.23972615106581863,-0.184573510505124,0.31740213335604944,-0.06564229282519111,0.1561915955712622,-0.09155688611354625,0.1413122560508747,0.16994371691847202,-0.27053733979386846,-0.02598703341824085,-0.21797485064189892,0.28610986681557243,0.32624128399782676,0.32926046880426313,-0.19708158991589003,-0.15719581831017637,0.33448431863857786,0.13469677490065513,0.006305960843585646,-0.13313612825181761,-0.006973042107904254,-0.10866302754758855,0.05438916279539121,-0.08220738859435935,-0.05942460403174425,-0.09553869008416407,,0.452574733261229,0.2950759733286739,-0.09118455027893102,0.20077133653424753,0.32496265139059166,0.3932763743556803,0.31285165177755514,0.14785428972722137,-0.4467799350976951,-0.5380888638974737,0.43525930463151363,0.1516688376291873,1.0,-0.1396496908997841,,0.2368233404111747,0.09710203536293517,0.021445146057695964,-0.03385925530716572,0.042546578241174526,-0.00850974531750291,-0.15826229172896306,0.23253637342011532,0.36763847372533803,0.32887618124070583,-0.1759919705373622,-0.11632306100883326,0.16772731284230566,0.06380144717729856,-0.1339976056033928,-0.13038016021489374,-0.10808286144470658,-0.13970299406062783,-0.002623271993131998,-0.12776799528001864,-0.006065776972054963,-0.11765461482747766,-0.1539170832740438,-0.06233916947418223,-0.26851991477618437,-0.24989550067009603,-0.1678017810813523,-0.2007832482836763,0.07339429983406263,-0.15866123380238206,-0.17639250136038945,-0.053712802454098915,-0.1304992292917946,-0.16722216843041796,0.15077685141959027,0.12501470714077229,-0.2425117097305201,-0.23265256016913097,-0.07330661450422928,0.140413340368591,0.15450749343825326,0.15746415709000888,-0.18155454159701573,-0.20441801401191784,0.08743337103473268,-0.12430620064006193,0.17973994630865872,-0.1954900912506414
BENCH,-0.1353074516790848,-0.15456119254831593,-0.18267272284400746,0.018443400762899232,-0.06914229045190416,0.22198853241143285,-0.11387725144692526,-0.1303406133160476,-0.09216419466691095,0.09781413046453419,0.04069163160902087,0.15802050230821563,0.17710980138916738,0.12248652188479625,0.1602749204898431,-0.014605100822155043,0.23267218845319057,0.06510623666877066,0.14672910543105863,-0.24411789759738542,-0.024699735107975376,0.1128339766387465,-0.1147567673636814,0.2897147518436589,0.032973908940447494,0.18947129300021714,0.19859941393366634,-0.18772732825565686,0.2531655118649802,-0.08737191587848593,0.25927009322811084,0.16401844132302038,0.2072377221085791,-0.21289835615040684,0.008505439435711944,0.16486968726140747,-0.03794379845138083,0.05941696740270608,0.019551538752103418,-0.036793154482128027,-0.004509454021675339,0.1654529566578249,0.016965624254436505,-0.002019520462683957,0.014781078407741271,,0.19427756538944557,0.4402412523022021,0.4493986825191334,0.2871070176348872,0.084493879584665,0.0524710213216039,0.06674579879840309,0.07963443960026141,0.40528787945979394,0.27633017469262533,-0.29567169098609264,-0.08041248941120868,-0.1396496908997841,1.0,,0.08333794226683014,0.3320304459417895,0.2969731857165605,-0.02091332749204751,0.01746343451388661,-0.16018200827197854,0.1813831350438843,0.2817482351833864,0.20049524292391277,0.2433792277404604,-0.17373204791296765,-0.17463338159132272,0.05952335526189683,0.19829105440020484,-0.03619083498798568,0.0044882386586436885,-0.018507432897787415,-0.002991001829832795,0.013144629746016077,-0.13074431124894093,-0.08566663725898499,-0.15779111639761376,-0.05903244832474877,-0.11941531987042599,0.07085144995282505,-0.05161487098715508,-0.04012383859617086,-0.058403524198835155,0.12482589840158793,-0.13906671767733178,-0.11987371505611957,-0.24599275829341444,0.02597392799900077,0.005189201980951845,0.19414711542824123,0.018983166798868672,0.0554679794835125,0.07835868358766315,-0.14379970744463227,0.2120600744750228,0.10907386666125748,0.15350661652791664,-0.1301990632472576,-0.12729172986771609,0.0493740835307752,0.030450306543119914,0.2760061999543379,-0.035881900634807805
BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN,-0.07818988564787789,-0.037950979638705584,-0.2126373573395195,-0.14213632347171998,-0.28155896013397275,0.35198450807315235,-0.4455488349828942,-0.4404170888178164,-0.38160350222330874,0.1387728570099133,0.05607606657604655,0.29823514628355074,0.15310211939444585,-0.26250365204702386,-0.16177222607442507,-0.2934567752969061,0.43616125030414166,0.38806922984534137,0.43453573770923903,-0.5003821565931765,-0.30223159938997207,0.4362884376917471,-0.15751542865837995,0.28159069209567533,-0.27947899870330006,-0.047750362750359335,-0.024885576287156257,-0.42266913404733697,0.06747672524564982,-0.3092991323422748,0.47638707221436,0.49688011868575155,0.5167453725961129,-0.5229899542717218,-0.29420419276097254,0.4342166073603751,0.1580339952389991,-0.2102594609182792,-0.3094075484169464,0.14659103890383185,-0.18212950617582488,-0.12188983133369839,-0.3459895139751952,0.12833916462660264,-0.1904719132232232,,0.5311768943814662,0.5115238714598027,0.12859658009495079,0.05270253864093268,0.66113959377554,0.5427617528015628,0.7933906122526447,0.9227068927520516,-0.10355374896727111,-0.2051659117145627,0.3395288887911401,0.021700182252050525,0.2368233404111747,0.08333794226683014,,1.0,0.4241325185689439,0.38853209965572605,0.13849020921704794,0.2760573431856725,-0.2937054911820441,0.3204387377244032,0.4884149429130605,0.5607540924973968,0.5603162401876483,-0.43139189379114345,-0.21481126606333842,0.45372577623682503,0.17165724760609435,-0.2558586855277442,0.1096268521954099,0.13305578009047184,0.1335814406348505,0.2917745571227015,-0.07369174835414923,0.1871266959743299,0.020011629140922915,0.039949914729813185,-0.025618781458542236,-0.05898064205524423,-0.24920537978747678,-0.17992078474953302,-0.28647177311472954,0.41491149118506654,-0.383984786102324,-0.392379352203116,-0.2785805125766192,-0.01785122294473474,-0.1283442951323614,0.4931273261794378,0.30826639514910464,-0.08644211754569714,-0.03870938761341716,-0.3338548378343808,0.41649285586940615,0.2995354609900771,0.36278417468562024,-0.38178107380958265,-0.21326330348859776,0.36215526620132177,-0.23257726989879615,0.10406695116748912,-0.2042839659573219
PBHGT,-0.06265412767206131,-0.08257174407469979,-0.29107366418986375,-0.10402993174870467,-0.31906733282351724,0.5270516482246321,-0.5452204967578875,-0.563825546551806,-0.4917468914740892,0.24394959912863634,0.12968636385243462,0.361749428328756,0.29473919800753323,-0.10668818309435173,0.03076207305217673,-0.26331585151368314,0.5793236588617064,0.34020114126936596,0.4664807572731647,-0.692572231878105,-0.3138837281133047,0.6284234560847131,-0.1637006179965611,0.3828037873640243,-0.21724134073376317,0.11010267270525063,0.14549260089654226,-0.5533748155090444,0.31043727188624326,-0.32782428277995196,0.6259600285727945,0.48022906946590155,0.5717717117099982,-0.6636407092609325,-0.24744940782814978,0.6532123835163399,0.13281026551061167,-0.10884309124379422,-0.3028428997879452,0.07204558222068447,-0.21286906618448292,-0.028210074058331574,-0.28475739647154763,0.07776865605132689,-0.17119676344799406,,0.7508855824384383,0.6403217301521311,0.08038308569303733,0.043048528189412204,0.8150855469023501,0.7790206952825426,0.49553370632943383,0.2862178176252603,0.3004617634321476,0.010119953910766255,0.16431645215517507,0.05898607069336791,0.09710203536293517,0.3320304459417895,,0.4241325185689439,1.0,0.8993141546069147,0.13801014851703547,0.3938698418709598,-0.4723343009937958,0.4752823653685703,0.6822363146086086,0.6813561062488669,0.712049197435888,-0.6246499371905125,-0.25349548837679653,0.6635075467855477,0.17601919628062931,-0.29507477564020873,-0.019005216172518904,0.14809589302542395,0.03858937036220542,0.28796395331471836,-0.16990117753243802,0.20019169822747357,-0.056306255910503776,-0.11460528097950712,-0.10229495231146242,0.03977260102774183,-0.16151026335555202,-0.13202008110644317,-0.26225306401049137,0.5972153958982552,-0.46154457253090775,-0.4748904423167629,-0.4367656982959782,0.0767466973127691,-0.038753276270872966,0.5573446146511413,0.44545875612009944,-0.057509359368941734,0.03494837708550388,-0.4360130147434157,0.6517366004192697,0.46108221921531173,0.5584466172834146,-0.5096179817689522,-0.23321679395796766,0.6077845297645129,-0.16424341504931186,0.36905404399712144,-0.1718813138956126
PDHGT,0.03406138205240959,-0.04006910386573525,-0.26958004266255003,-0.11311727105870062,-0.3139768598970562,0.4759462508367962,-0.46078699044394544,-0.49728050477330377,-0.3649112002850601,0.180764864088115,0.07387829574927221,0.3325645574111154,0.3197944187436391,-0.1341421514825286,-0.025561816298076488,-0.190700289915852,0.5159052296182642,0.3113588699620383,0.42036663712362893,-0.6691094047114868,-0.3808125955095145,0.5191505263122197,-0.1860683184434131,0.3163113324192873,-0.21622023066381968,0.06747865972558492,0.17979088019308725,-0.4586421537831385,0.2438968658849377,-0.2937006640430768,0.5517033124876446,0.4432097926705398,0.5158578585093796,-0.634874955462706,-0.30758498390482314,0.5440849323607423,0.11225027043506701,-0.14882653928077214,-0.2545496827476501,0.025118186001326818,-0.19428616875694682,-0.041687146412329616,-0.24261293630709294,0.0015562119968454908,-0.18237058816128546,,0.6621684598916964,0.5333382287928253,0.025233713610876615,-0.05615319859722108,0.7218195241592329,0.7345085801574668,0.4343128852196493,0.2737919587956826,0.21860373330609398,0.2013959694837287,0.09173740487781477,0.11855239020495249,0.021445146057695964,0.2969731857165605,,0.38853209965572605,0.8993141546069147,1.0,0.12313959101616916,0.34340527271925936,-0.4093468778886998,0.4503944347576577,0.5749882419278648,0.6082732896175016,0.6197424317305156,-0.586554735603019,-0.27613153309879424,0.5716786733726176,0.12248093233558591,-0.19562963012753304,-0.04083646935622056,0.09300659119370419,0.001802557005613071,0.21071836573339145,-0.13396462061720663,0.115935342919405,-0.06475272229880259,-0.11205559156397295,-0.130802852662046,0.02250710470297906,-0.12750817700629316,-0.07493329254851193,-0.1913818602240201,0.5139055231093536,-0.39972375292604984,-0.4039277669039124,-0.3775033256524677,0.118102945380931,0.013675094511609821,0.5000482469931683,0.3693943973418968,0.006970787802644962,0.09418870984207978,-0.39542322076248715,0.5641955639930476,0.43033490132895064,0.5052811281167487,-0.47760918640287775,-0.234676574951515,0.5355952371066333,-0.10534720511289761,0.33828496123986446,-0.10864949426902355
PER_nba,-0.12048434068958881,-0.07701021331442692,0.0227604787865465,0.14344182138226408,0.005419323498066696,0.31062709523514875,-0.30325187295588785,-0.3024743387450828,-0.2900346335587704,0.34036479945728354,0.28812230665567073,0.2183987517030223,0.13134883194406646,0.20643376554989065,0.26132133567827526,-0.05104350963252964,0.30011280690814146,0.23365650448497174,0.28088827455796667,-0.08850598239728819,-0.022703135527333846,0.3217097340820362,0.005161369363824534,0.02381328346717355,0.10327890137967355,0.352083878360362,0.14566299415362277,-0.37663734397567206,0.29568921343300986,0.003624824294202888,0.273963359002209,0.2035509634764066,0.2519269944395264,-0.0970396467582196,-0.041827317126182845,0.3021164292417226,-0.06942536872708557,0.08277072987180945,0.07152915233267383,0.13376402329558484,0.11000157966578294,0.2857138193206077,0.10444046932155539,0.14805608366730258,0.16378625902530217,,0.1463367427942069,0.16206453866795462,0.09113915774862533,0.05510046227992652,0.22723281141502383,0.22176149190127076,0.16008857498710757,0.09455699818875635,-0.008834466299708995,-0.047562653619071874,-0.039848303124290926,0.025378392956140954,-0.03385925530716572,-0.02091332749204751,,0.13849020921704794,0.13801014851703547,0.12313959101616916,1.0,0.5896262098305686,-0.5108516295848499,0.5748878448291002,0.36848541148825426,0.32518254419327924,0.36015444873528574,0.2532407516843703,0.042985605959086216,0.30025528094836035,-0.11586092727795654,0.549541494666997,0.7991471362177258,0.5106249884859358,0.8010793246138221,0.838717329655233,0.8448821730215978,0.10292812107525567,0.8289255483219738,0.7778577902821517,0.3228035008540879,0.43547130820685165,0.4085593684437139,0.6430743960990356,0.5002199284844046,0.6058399433754155,0.06442019668523408,0.05022575508218026,-0.17565960059384217,0.7851819019589459,0.7003791016681071,0.47952525121703243,0.45154872271843255,0.7045195955297172,0.7365783339917045,0.05233862685587578,0.5264811794815445,0.5695953301491906,0.5926420870571333,0.34359773718097725,0.2704641986161859,0.42637247444381127,0.4580879038498423,0.2392264964431774,0.6188331427483003
TS%_nba,-0.13804819715598932,-0.21912270429203268,-0.23783633013026226,-0.016850941693908765,-0.20319785882302063,0.4454355271595665,-0.2939311341847177,-0.3212886060226829,-0.29391160140625605,0.1720552843210222,0.04361237656423569,0.4146681227239871,0.37926327011893984,-0.0757373168542223,-0.031106992850713194,-0.1667467757194896,0.25064758801404546,0.12305132300024908,0.1890306815480286,-0.44750649195293035,-0.38828165679036947,0.3342070996740095,-0.25741324559679735,0.05731704023385379,-0.09818497797006244,0.11551058071145928,0.28648502961436095,-0.3019536527622963,0.11783344704279333,-0.22485948892181537,0.32225223825171245,0.22782691188059892,0.2869758957219489,-0.4556407251155731,-0.3764113777848323,0.3535071660067616,-0.1152022817482815,-0.07217260493160017,-0.1182645875960926,-0.10560287083303735,-0.13787328959207668,0.024908703443822094,-0.08065832717764886,-0.07249875397458715,-0.10523367354989072,,0.40596939551671146,0.32653521068590025,0.11658553978013658,0.07705036211261079,0.35865783564699844,0.38926037827340604,0.2880115349711993,0.2143542996767622,-0.0005236209999931896,-0.12243772652635765,0.10207329347202909,-0.03393841758982786,0.042546578241174526,0.01746343451388661,,0.2760573431856725,0.3938698418709598,0.34340527271925936,0.5896262098305686,1.0,-0.22555342289914876,0.44671148013028533,0.3239031265934986,0.2729631621349425,0.30927677110218643,-0.27433487847520643,-0.2782121027173894,0.3390970824904373,-0.17821162091436465,-0.021712137312105573,0.5739161302161391,0.21440197771713798,0.5212462315742123,0.7830760319522478,0.514534724893292,0.15051267985295172,0.5456229800411962,0.37932543584475376,0.27691207773865395,0.177347613657444,0.0742720628425679,0.21627519467582654,0.050450954235890834,0.7994957711677565,0.000758696045265824,-0.060502789484906484,0.022639253911637573,0.2748604786124091,0.1198023575351529,0.8020312105186221,0.9473106950400734,0.2546386682319632,0.26102116828120225,0.09433067570844089,0.3736382996463113,0.31391118678782537,0.35794112980673587,-0.17010110059406228,-0.15813284712152953,0.35120529980472615,-0.05301740865054009,0.1304130732970167,0.20926496100752578
3PAr_nba,-0.1044650768235588,-0.17899878429221025,-0.037141171646452545,-0.019433867833688646,0.16724152139191753,-0.4525768745587441,0.5823136753755758,0.5881076011526931,0.514491140314584,-0.39587694765313886,-0.34088920309960075,-0.16589006201417877,-0.1027054216091426,-0.08687468396475652,-0.2625665159198179,0.2611595332596488,-0.47429197217044644,-0.35026255989690286,-0.4288533181999262,0.189556127436397,0.11730416077030077,-0.4574958156879074,-0.08607506891321824,-0.2209010319650511,0.0791742968904311,-0.1799419914582914,-0.01611717554863348,0.6789251319140699,-0.4814885564605883,0.006529102741996285,-0.43569614527509093,-0.34084211916694096,-0.40280478793186497,0.2180987194583143,0.13109223879738555,-0.4216749601566277,-0.20348619278980362,0.0932998758235535,0.027977203586150457,-0.2519887732616366,-0.08255322196871451,-0.07339190400142363,0.1709540196754095,-0.15643368647171563,0.04002982380125973,,-0.41509760972195225,-0.256776325262314,-0.010734846260379302,-0.07220574066222993,-0.46538701081666506,-0.44635452020989774,-0.2662427540721577,-0.25266292885039554,-0.026285402600165205,0.12440743491669587,-0.05281953519753935,-0.18742817425662708,-0.00850974531750291,-0.16018200827197854,,-0.2937054911820441,-0.4723343009937958,-0.4093468778886998,-0.5108516295848499,-0.22555342289914876,1.0,-0.7285254329530529,-0.7485487144240348,-0.5530492023086938,-0.6570424789388349,0.022006768349050628,0.06075046581436308,-0.5237012248304206,-0.3660351794203467,0.0028319834371090605,-0.2276447187437325,-0.17470549204425745,-0.2387030557945301,-0.4660573761454538,-0.052616800911287814,-0.1846890405235241,-0.13529933790678964,-0.11487578054580895,0.07914617131907412,-0.04713510593060773,0.14674091015221505,-0.015365680738584303,0.13775797115416824,-0.7171353945161052,0.6809923348129553,0.6807937137277826,0.7230729679007571,-0.3944566884159112,-0.309465326686097,-0.4133305569389648,-0.21673947191445353,-0.16111287248036515,-0.2788120707018137,0.580254098701164,-0.7217328678423955,-0.4235038904094304,-0.5643192058446176,0.060640410790766056,0.11419016534076494,-0.46015128598183064,-0.06786921251610793,-0.27358026474789865,0.057179194568831505
FTr_nba,0.0703363010031909,0.04752773153643779,-0.07077377063994038,-0.10412650948299425,-0.26287731119577695,0.4040505043824053,-0.551217353078872,-0.5397972533768917,-0.5181976957557235,0.24939628054261292,0.1753549249807883,0.244584861920275,0.10417635758968653,0.14916415669195435,0.2941673415000334,-0.23870932728514616,0.4151818079919295,0.26345588713978985,0.35064138365271214,-0.2818595107461954,-0.1622477262934665,0.403231183876776,-0.005873716392526105,0.17914809446925425,-0.12944480434635255,0.14496105290823394,0.08743785676195326,-0.5718821159236666,0.5668323651935153,-0.08090566262121432,0.4201293588168294,0.31777460654877254,0.38327001618517165,-0.2973789029761947,-0.14745094046768445,0.3956397842671175,0.15149519911500461,-0.13520479815136285,-0.04878259612155511,0.18137456157412654,0.03514263934187855,0.08721523085777404,-0.16565034073385845,0.1750976828622982,-0.026007175099934617,,0.4114891275858368,0.32411829811765613,0.10537002103039321,0.008450123460613032,0.4477622265128837,0.43187338528578506,0.3088855092292042,0.2604132263518303,0.16344631988067782,0.05337097449948829,0.0013350312161481705,0.13351797266195772,-0.15826229172896306,0.1813831350438843,,0.3204387377244032,0.4752823653685703,0.4503944347576577,0.5748878448291002,0.44671148013028533,-0.7285254329530529,1.0,0.5925445153667463,0.5014953666824968,0.5615440167465785,-0.05056274394988439,-0.06085501620881006,0.5166961534908313,0.2685122318998193,0.05557255412884824,0.41630579865456924,0.2759246041618214,0.4214887123436433,0.5901315038405878,0.22983713793669358,0.2686863779607414,0.33833258793077836,0.3038353004384767,0.020730025207843922,0.14884295471821388,-0.00225560866621692,0.07773541880006007,-0.05317995846298684,0.655954787950923,-0.4690882498803547,-0.4548222824244249,-0.568082945854521,0.3578515324654477,0.2642944514635604,0.5084639077576579,0.32181667632372923,0.4442330176999292,0.540527135545269,-0.37127959102590474,0.621094513401927,0.4465932077592397,0.541929223415227,-0.004854135345935308,-0.029390852173595976,0.4854364611284833,0.14264320178763826,0.28205930464873114,0.08115212598834913
